CUSTOMER_ID,TRUCK_ID,TEMPERATURE,HUMIDITY,LOAD_TYPE,LON,LAT,TIMESTAMP
C0006,TRC00082,5,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:05
C0007,TRC00082,14,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:05
C0008,TRC00082,27,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:05
C0009,TRC00082,9,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:05
C0010,TRC00082,34,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:05
C0001,TRC00083,17,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:05
C0002,TRC00083,1,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:05
C0003,TRC00083,5,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:05
C0004,TRC00083,16,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:05
C0005,TRC00083,4,53,FOOD,-80.01,36.0059,2019-02-13 11:40:05
C0006,TRC00083,33,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:05
C0007,TRC00083,32,48,MEDICAL,-86.5574,36.6682,2019-02-13 11:40:05
C0008,TRC00083,33,29,ELECTRONICS,-86.5225,36.6037,2019-02-13 11:40:05
C0009,TRC00083,10,56,FOOD,-86.5146,36.5733,2019-02-13 11:40:05
C0010,TRC00083,27,72,MEDICAL,-86.7831,36.0424,2019-02-13 11:40:05
C0001,TRC00084,25,73,ELECTRONICS,-86.0422,36.525,2019-02-13 11:40:05
C0002,TRC00084,28,31,FOOD,-86.5116,36.1832,2019-02-13 11:40:05
C0003,TRC00084,30,74,MEDICAL,-86.4364,36.391,2019-02-13 11:40:05
C0004,TRC00084,30,70,ELECTRONICS,-86.5122,36.1891,2019-02-13 11:40:05
C0005,TRC00084,5,59,FOOD,-86.4458,36.3926,2019-02-13 11:40:05
C0006,TRC00084,31,42,MEDICAL,-86.5149,36.1917,2019-02-13 11:40:05
C0007,TRC00084,25,31,ELECTRONICS,-86.5122,36.1798,2019-02-13 11:40:05
C0008,TRC00084,14,56,FOOD,-86.446,36.3889,2019-02-13 11:40:05
C0009,TRC00084,15,57,MEDICAL,-86.5181,36.2046,2019-02-13 11:40:05
C0010,TRC00084,27,31,ELECTRONICS,-86.5441,36.2242,2019-02-13 11:40:05
C0001,TRC00085,33,55,FOOD,-86.4544,36.3808,2019-02-13 11:40:05
C0002,TRC00085,14,54,MEDICAL,-86.6077,36.3056,2019-02-13 11:40:05
C0003,TRC00085,10,20,ELECTRONICS,-86.4581,36.3836,2019-02-13 11:40:05
C0004,TRC00085,12,54,FOOD,-86.5123,35.9747,2019-02-13 11:40:05
C0005,TRC00085,21,35,MEDICAL,-86.4796,36.3727,2019-02-13 11:40:05
C0006,TRC00085,24,70,ELECTRONICS,-86.5086,35.9775,2019-02-13 11:40:05
C0007,TRC00085,27,34,FOOD,-86.4965,36.3613,2019-02-13 11:40:05
C0008,TRC00085,3,43,MEDICAL,-86.6203,36.3049,2019-02-13 11:40:05
C0009,TRC00085,12,49,ELECTRONICS,-86.6881,36.4685,2019-02-13 11:40:05
C0010,TRC00085,27,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:05
C0001,TRC00086,26,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:05
C0002,TRC00086,10,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:05
C0003,TRC00086,11,57,FOOD,-86.6319,36.302,2019-02-13 11:40:05
C0004,TRC00086,3,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:05
C0005,TRC00086,26,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:05
C0006,TRC00086,12,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:05
C0007,TRC00086,24,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:05
C0008,TRC00086,21,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:05
C0009,TRC00086,12,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:05
C0010,TRC00086,23,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:05
C0001,TRC00087,29,24,ELECTRONICS,-85.326,36.3839,2019-02-13 11:40:05
C0002,TRC00087,26,42,FOOD,-85.462,35.9253,2019-02-13 11:40:05
C0003,TRC00087,16,40,MEDICAL,-85.3328,36.3789,2019-02-13 11:40:05
C0004,TRC00087,12,37,ELECTRONICS,-85.5035,36.134,2019-02-13 11:40:05
C0005,TRC00087,20,40,FOOD,-85.1356,36.6924,2019-02-13 11:40:05
C0006,TRC00087,26,42,MEDICAL,-85.5075,36.137,2019-02-13 11:40:05
C0007,TRC00087,25,20,ELECTRONICS,-85.5129,36.1618,2019-02-13 11:40:05
C0008,TRC00087,13,48,FOOD,-86.7187,36.3296,2019-02-13 11:40:05
C0009,TRC00087,11,54,MEDICAL,-85.4994,36.1548,2019-02-13 11:40:05
C0010,TRC00087,12,53,ELECTRONICS,-86.7133,36.3221,2019-02-13 11:40:05
C0001,TRC00088,30,43,FOOD,-86.6993,36.3226,2019-02-13 11:40:05
C0002,TRC00088,9,27,MEDICAL,-85.5,36.1628,2019-02-13 11:40:05
C0003,TRC00088,20,26,ELECTRONICS,-86.7053,36.317,2019-02-13 11:40:05
C0004,TRC00088,21,74,FOOD,-86.5821,36.2172,2019-02-13 11:40:05
C0005,TRC00088,11,30,MEDICAL,-86.7074,36.3157,2019-02-13 11:40:05
C0006,TRC00088,18,76,ELECTRONICS,-86.6977,36.3103,2019-02-13 11:40:05
C0007,TRC00088,31,24,FOOD,-86.703,36.2978,2019-02-13 11:40:05
C0008,TRC00088,15,31,MEDICAL,-86.7028,36.2924,2019-02-13 11:40:05
C0009,TRC00088,6,38,ELECTRONICS,-84.9032,36.3981,2019-02-13 11:40:05
C0010,TRC00088,32,37,FOOD,-86.7108,36.2679,2019-02-13 11:40:05
C0001,TRC00089,31,42,MEDICAL,-84.9258,34.3768,2019-02-13 11:40:05
C0002,TRC00089,2,54,ELECTRONICS,-86.7064,36.2627,2019-02-13 11:40:05
C0003,TRC00089,26,23,FOOD,-84.9261,34.3651,2019-02-13 11:40:05
C0004,TRC00089,32,44,MEDICAL,-86.7242,36.2324,2019-02-13 11:40:05
C0005,TRC00089,8,42,ELECTRONICS,-84.8704,34.388,2019-02-13 11:40:05
C0006,TRC00089,5,61,FOOD,-86.6943,36.2209,2019-02-13 11:40:05
C0007,TRC00089,15,49,MEDICAL,-84.9227,34.4755,2019-02-13 11:40:05
C0008,TRC00089,29,20,ELECTRONICS,-84.9362,34.4791,2019-02-13 11:40:05
C0009,TRC00089,23,40,FOOD,-86.6959,36.2104,2019-02-13 11:40:05
C0010,TRC00089,10,48,MEDICAL,-84.9511,34.5028,2019-02-13 11:40:05
C0001,TRC00090,16,36,ELECTRONICS,-86.6951,36.2102,2019-02-13 11:40:05
C0002,TRC00090,15,73,FOOD,-86.6931,36.2093,2019-02-13 11:40:05
C0003,TRC00090,5,39,MEDICAL,-84.9227,34.5118,2019-02-13 11:40:05
C0004,TRC00090,22,39,ELECTRONICS,-84.8566,34.1653,2019-02-13 11:40:05
C0005,TRC00090,21,73,FOOD,-86.6954,36.2048,2019-02-13 11:40:05
C0006,TRC00090,30,60,MEDICAL,-84.8328,34.147,2019-02-13 11:40:05
C0007,TRC00090,15,62,ELECTRONICS,-86.6666,36.1465,2019-02-13 11:40:05
C0008,TRC00090,15,27,FOOD,-85.0512,33.9975,2019-02-13 11:40:05
C0009,TRC00090,13,76,MEDICAL,-86.6064,36.1797,2019-02-13 11:40:05
C0010,TRC00090,26,33,ELECTRONICS,-86.6236,36.1932,2019-02-13 11:40:05
C0001,TRC00091,15,37,FOOD,-80.0019,37.3185,2019-02-13 11:40:05
C0002,TRC00091,4,50,MEDICAL,-80.0009,33.1854,2019-02-13 11:40:05
C0003,TRC00091,15,45,MEDICAL,-80.0086,33.194,2019-02-13 11:40:05
C0004,TRC00091,10,63,MEDICAL,-80.0109,37.2329,2019-02-13 11:40:05
C0005,TRC00091,3,42,FOOD,-80.0033,35.9209,2019-02-13 11:40:05
C0006,TRC00091,19,33,MEDICAL,-80.0078,37.2326,2019-02-13 11:40:05
C0007,TRC00091,6,55,MEDICAL,-80.0168,35.9253,2019-02-13 11:40:05
C0008,TRC00091,10,67,ELECTRONICS,-80.0158,35.9315,2019-02-13 11:40:05
C0009,TRC00091,12,44,ELECTRONICS,-80.0008,35.9543,2019-02-13 11:40:05
C0010,TRC00091,32,27,FOOD,-80.004,35.9558,2019-02-13 11:40:05
C0001,TRC00092,33,34,MEDICAL,-80.0055,35.9572,2019-02-13 11:40:05
C0002,TRC00092,11,34,ELECTRONICS,-80.0092,35.9555,2019-02-13 11:40:05
C0003,TRC00092,2,64,MEDICAL,-80.0052,32.7985,2019-02-13 11:40:05
C0004,TRC00092,33,27,FOOD,-80.0002,37.2378,2019-02-13 11:40:05
C0005,TRC00092,34,60,MEDICAL,-80.008,37.2322,2019-02-13 11:40:05
C0006,TRC00092,5,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:05
C0007,TRC00092,7,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:05
C0008,TRC00092,11,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:05
C0009,TRC00092,21,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:05
C0010,TRC00092,18,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:05
C0001,TRC00093,24,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:05
C0002,TRC00093,18,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:05
C0003,TRC00093,23,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:05
C0004,TRC00093,24,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:05
C0005,TRC00093,11,53,FOOD,-80.01,36.0059,2019-02-13 11:40:05
C0006,TRC00093,10,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:05
C0007,TRC00093,23,48,MEDICAL,-86.5574,36.6682,2019-02-13 11:40:05
C0008,TRC00093,2,29,ELECTRONICS,-86.5225,36.6037,2019-02-13 11:40:05
C0009,TRC00093,28,56,FOOD,-86.5146,36.5733,2019-02-13 11:40:05
C0010,TRC00093,10,72,MEDICAL,-86.7831,36.0424,2019-02-13 11:40:05
C0001,TRC00094,16,73,ELECTRONICS,-86.0422,36.525,2019-02-13 11:40:05
C0002,TRC00094,22,31,FOOD,-86.5116,36.1832,2019-02-13 11:40:05
C0003,TRC00094,15,74,MEDICAL,-86.4364,36.391,2019-02-13 11:40:05
C0004,TRC00094,29,70,ELECTRONICS,-86.5122,36.1891,2019-02-13 11:40:05
C0005,TRC00094,27,59,FOOD,-86.4458,36.3926,2019-02-13 11:40:05
C0006,TRC00094,18,42,MEDICAL,-86.5149,36.1917,2019-02-13 11:40:05
C0007,TRC00094,25,31,ELECTRONICS,-86.5122,36.1798,2019-02-13 11:40:05
C0008,TRC00094,31,56,FOOD,-86.446,36.3889,2019-02-13 11:40:05
C0009,TRC00094,33,57,MEDICAL,-86.5181,36.2046,2019-02-13 11:40:05
C0010,TRC00094,1,31,ELECTRONICS,-86.5441,36.2242,2019-02-13 11:40:05
C0001,TRC00095,28,55,FOOD,-86.4544,36.3808,2019-02-13 11:40:05
C0002,TRC00095,5,54,MEDICAL,-86.6077,36.3056,2019-02-13 11:40:05
C0003,TRC00095,33,20,ELECTRONICS,-86.4581,36.3836,2019-02-13 11:40:05
C0004,TRC00095,31,54,FOOD,-86.5123,35.9747,2019-02-13 11:40:05
C0005,TRC00095,15,35,MEDICAL,-86.4796,36.3727,2019-02-13 11:40:05
C0006,TRC00095,26,70,ELECTRONICS,-86.5086,35.9775,2019-02-13 11:40:05
C0007,TRC00095,12,34,FOOD,-86.4965,36.3613,2019-02-13 11:40:05
C0008,TRC00095,3,43,MEDICAL,-86.6203,36.3049,2019-02-13 11:40:05
C0009,TRC00095,6,49,ELECTRONICS,-86.6881,36.4685,2019-02-13 11:40:05
C0010,TRC00095,1,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:05
C0001,TRC00096,20,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:05
C0002,TRC00096,3,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:05
C0003,TRC00096,4,57,FOOD,-86.6319,36.302,2019-02-13 11:40:05
C0004,TRC00096,2,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:05
C0005,TRC00096,25,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:05
C0006,TRC00096,30,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:05
C0007,TRC00096,2,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:05
C0008,TRC00096,23,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:05
C0009,TRC00096,10,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:05
C0010,TRC00096,15,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:05
C0001,TRC00097,31,24,ELECTRONICS,-85.326,36.3839,2019-02-13 11:40:05
C0002,TRC00097,1,42,FOOD,-85.462,35.9253,2019-02-13 11:40:05
C0003,TRC00097,13,40,MEDICAL,-85.3328,36.3789,2019-02-13 11:40:05
C0004,TRC00097,31,37,ELECTRONICS,-85.5035,36.134,2019-02-13 11:40:05
C0005,TRC00097,13,40,FOOD,-85.1356,36.6924,2019-02-13 11:40:05
C0006,TRC00097,1,42,MEDICAL,-85.5075,36.137,2019-02-13 11:40:05
C0007,TRC00097,32,20,ELECTRONICS,-85.5129,36.1618,2019-02-13 11:40:05
C0008,TRC00097,30,48,FOOD,-86.7187,36.3296,2019-02-13 11:40:05
C0009,TRC00097,30,54,MEDICAL,-85.4994,36.1548,2019-02-13 11:40:05
C0010,TRC00097,26,53,ELECTRONICS,-86.7133,36.3221,2019-02-13 11:40:05
C0001,TRC00098,13,43,FOOD,-86.6993,36.3226,2019-02-13 11:40:05
C0002,TRC00098,8,27,MEDICAL,-85.5,36.1628,2019-02-13 11:40:05
C0003,TRC00098,19,26,ELECTRONICS,-86.7053,36.317,2019-02-13 11:40:05
C0004,TRC00098,1,74,FOOD,-86.5821,36.2172,2019-02-13 11:40:05
C0005,TRC00098,28,30,MEDICAL,-86.7074,36.3157,2019-02-13 11:40:05
C0006,TRC00098,17,76,ELECTRONICS,-86.6977,36.3103,2019-02-13 11:40:05
C0007,TRC00098,6,24,FOOD,-86.703,36.2978,2019-02-13 11:40:05
C0008,TRC00098,6,31,MEDICAL,-86.7028,36.2924,2019-02-13 11:40:05
C0009,TRC00098,15,38,ELECTRONICS,-84.9032,36.3981,2019-02-13 11:40:05
C0010,TRC00098,13,37,FOOD,-86.7108,36.2679,2019-02-13 11:40:05
C0001,TRC00099,11,42,MEDICAL,-84.9258,34.3768,2019-02-13 11:40:05
C0002,TRC00099,19,54,ELECTRONICS,-86.7064,36.2627,2019-02-13 11:40:05
C0003,TRC00099,22,23,FOOD,-84.9261,34.3651,2019-02-13 11:40:05
C0004,TRC00099,6,44,MEDICAL,-86.7242,36.2324,2019-02-13 11:40:05
C0005,TRC00099,25,42,ELECTRONICS,-84.8704,34.388,2019-02-13 11:40:05
C0006,TRC00099,14,61,FOOD,-86.6943,36.2209,2019-02-13 11:40:05
C0007,TRC00099,21,49,MEDICAL,-84.9227,34.4755,2019-02-13 11:40:05
C0008,TRC00099,5,20,ELECTRONICS,-84.9362,34.4791,2019-02-13 11:40:05
C0009,TRC00099,21,40,FOOD,-86.6959,36.2104,2019-02-13 11:40:05
C0010,TRC00099,29,48,MEDICAL,-84.9511,34.5028,2019-02-13 11:40:05
C0001,TRC00100,10,36,ELECTRONICS,-86.6951,36.2102,2019-02-13 11:40:05
C0002,TRC00100,32,73,FOOD,-86.6931,36.2093,2019-02-13 11:40:05
C0003,TRC00100,26,39,MEDICAL,-84.9227,34.5118,2019-02-13 11:40:05
C0004,TRC00100,16,39,ELECTRONICS,-84.8566,34.1653,2019-02-13 11:40:05
C0005,TRC00100,6,73,FOOD,-86.6954,36.2048,2019-02-13 11:40:05
C0006,TRC00100,18,60,MEDICAL,-84.8328,34.147,2019-02-13 11:40:05
C0007,TRC00100,10,62,ELECTRONICS,-86.6666,36.1465,2019-02-13 11:40:05
C0008,TRC00100,1,27,FOOD,-85.0512,33.9975,2019-02-13 11:40:05
C0009,TRC00100,6,76,MEDICAL,-86.6064,36.1797,2019-02-13 11:40:05
C0010,TRC00100,20,33,ELECTRONICS,-86.6236,36.1932,2019-02-13 11:40:05
C0001,TRC00001,27,37,FOOD,-80.0019,37.3185,2019-02-13 11:40:06
C0002,TRC00001,32,50,MEDICAL,-80.0009,33.1854,2019-02-13 11:40:06
C0003,TRC00001,31,45,MEDICAL,-80.0086,33.194,2019-02-13 11:40:06
C0004,TRC00001,34,63,MEDICAL,-80.0109,37.2329,2019-02-13 11:40:06
C0005,TRC00001,15,42,FOOD,-80.0033,35.9209,2019-02-13 11:40:06
C0006,TRC00001,5,33,MEDICAL,-80.0078,37.2326,2019-02-13 11:40:06
C0007,TRC00001,25,55,MEDICAL,-80.0168,35.9253,2019-02-13 11:40:06
C0008,TRC00001,11,67,ELECTRONICS,-80.0158,35.9315,2019-02-13 11:40:06
C0009,TRC00001,24,44,ELECTRONICS,-80.0008,35.9543,2019-02-13 11:40:06
C0010,TRC00001,7,27,FOOD,-80.004,35.9558,2019-02-13 11:40:06
C0001,TRC00002,27,34,MEDICAL,-80.0055,35.9572,2019-02-13 11:40:06
C0002,TRC00002,33,34,ELECTRONICS,-80.0092,35.9555,2019-02-13 11:40:06
C0003,TRC00002,25,64,MEDICAL,-80.0052,32.7985,2019-02-13 11:40:06
C0004,TRC00002,11,27,FOOD,-80.0002,37.2378,2019-02-13 11:40:06
C0005,TRC00002,12,60,MEDICAL,-80.008,37.2322,2019-02-13 11:40:06
C0006,TRC00002,2,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:06
C0007,TRC00002,20,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:06
C0008,TRC00002,4,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:06
C0009,TRC00002,26,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:06
C0010,TRC00002,10,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:06
C0001,TRC00003,22,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:06
C0002,TRC00003,11,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:06
C0003,TRC00003,24,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:06
C0004,TRC00003,11,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:06
C0005,TRC00003,3,53,FOOD,-80.01,36.0059,2019-02-13 11:40:06
C0006,TRC00003,21,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:06
C0007,TRC00003,33,48,MEDICAL,-86.5574,36.6682,2019-02-13 11:40:06
C0008,TRC00003,31,29,ELECTRONICS,-86.5225,36.6037,2019-02-13 11:40:06
C0009,TRC00003,5,56,FOOD,-86.5146,36.5733,2019-02-13 11:40:06
C0010,TRC00003,26,72,MEDICAL,-86.7831,36.0424,2019-02-13 11:40:06
C0001,TRC00004,10,73,ELECTRONICS,-86.0422,36.525,2019-02-13 11:40:06
C0002,TRC00004,6,31,FOOD,-86.5116,36.1832,2019-02-13 11:40:06
C0003,TRC00004,19,74,MEDICAL,-86.4364,36.391,2019-02-13 11:40:06
C0004,TRC00004,1,70,ELECTRONICS,-86.5122,36.1891,2019-02-13 11:40:06
C0005,TRC00004,31,59,FOOD,-86.4458,36.3926,2019-02-13 11:40:06
C0006,TRC00004,33,42,MEDICAL,-86.5149,36.1917,2019-02-13 11:40:06
C0007,TRC00004,17,31,ELECTRONICS,-86.5122,36.1798,2019-02-13 11:40:06
C0008,TRC00004,27,56,FOOD,-86.446,36.3889,2019-02-13 11:40:06
C0009,TRC00004,28,57,MEDICAL,-86.5181,36.2046,2019-02-13 11:40:06
C0010,TRC00004,29,31,ELECTRONICS,-86.5441,36.2242,2019-02-13 11:40:06
C0001,TRC00005,25,55,FOOD,-86.4544,36.3808,2019-02-13 11:40:06
C0002,TRC00005,16,54,MEDICAL,-86.6077,36.3056,2019-02-13 11:40:06
C0003,TRC00005,2,20,ELECTRONICS,-86.4581,36.3836,2019-02-13 11:40:06
C0004,TRC00005,24,54,FOOD,-86.5123,35.9747,2019-02-13 11:40:06
C0005,TRC00005,20,35,MEDICAL,-86.4796,36.3727,2019-02-13 11:40:06
C0006,TRC00005,7,70,ELECTRONICS,-86.5086,35.9775,2019-02-13 11:40:06
C0007,TRC00005,32,34,FOOD,-86.4965,36.3613,2019-02-13 11:40:06
C0008,TRC00005,22,43,MEDICAL,-86.6203,36.3049,2019-02-13 11:40:06
C0009,TRC00005,33,49,ELECTRONICS,-86.6881,36.4685,2019-02-13 11:40:06
C0010,TRC00005,15,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:06
C0001,TRC00006,20,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:06
C0002,TRC00006,25,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:06
C0003,TRC00006,2,57,FOOD,-86.6319,36.302,2019-02-13 11:40:06
C0004,TRC00006,29,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:06
C0005,TRC00006,29,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:06
C0006,TRC00006,31,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:06
C0007,TRC00006,31,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:06
C0008,TRC00006,23,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:06
C0009,TRC00006,32,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:06
C0010,TRC00006,22,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:06
C0001,TRC00007,15,24,ELECTRONICS,-85.326,36.3839,2019-02-13 11:40:06
C0002,TRC00007,6,42,FOOD,-85.462,35.9253,2019-02-13 11:40:06
C0003,TRC00007,24,40,MEDICAL,-85.3328,36.3789,2019-02-13 11:40:06
C0004,TRC00007,28,37,ELECTRONICS,-85.5035,36.134,2019-02-13 11:40:06
C0005,TRC00007,9,40,FOOD,-85.1356,36.6924,2019-02-13 11:40:06
C0006,TRC00007,22,42,MEDICAL,-85.5075,36.137,2019-02-13 11:40:06
C0007,TRC00007,4,20,ELECTRONICS,-85.5129,36.1618,2019-02-13 11:40:06
C0008,TRC00007,6,48,FOOD,-86.7187,36.3296,2019-02-13 11:40:06
C0009,TRC00007,17,54,MEDICAL,-85.4994,36.1548,2019-02-13 11:40:06
C0010,TRC00007,34,53,ELECTRONICS,-86.7133,36.3221,2019-02-13 11:40:06
C0001,TRC00008,27,43,FOOD,-86.6993,36.3226,2019-02-13 11:40:06
C0002,TRC00008,13,27,MEDICAL,-85.5,36.1628,2019-02-13 11:40:06
C0003,TRC00008,5,26,ELECTRONICS,-86.7053,36.317,2019-02-13 11:40:06
C0004,TRC00008,32,74,FOOD,-86.5821,36.2172,2019-02-13 11:40:06
C0005,TRC00008,3,30,MEDICAL,-86.7074,36.3157,2019-02-13 11:40:06
C0006,TRC00008,24,76,ELECTRONICS,-86.6977,36.3103,2019-02-13 11:40:06
C0007,TRC00008,5,24,FOOD,-86.703,36.2978,2019-02-13 11:40:06
C0008,TRC00008,34,31,MEDICAL,-86.7028,36.2924,2019-02-13 11:40:06
C0009,TRC00008,18,38,ELECTRONICS,-84.9032,36.3981,2019-02-13 11:40:06
C0010,TRC00008,2,37,FOOD,-86.7108,36.2679,2019-02-13 11:40:06
C0001,TRC00009,10,42,MEDICAL,-84.9258,34.3768,2019-02-13 11:40:06
C0002,TRC00009,22,54,ELECTRONICS,-86.7064,36.2627,2019-02-13 11:40:06
C0003,TRC00009,11,23,FOOD,-84.9261,34.3651,2019-02-13 11:40:06
C0004,TRC00009,34,44,MEDICAL,-86.7242,36.2324,2019-02-13 11:40:06
C0005,TRC00009,8,42,ELECTRONICS,-84.8704,34.388,2019-02-13 11:40:06
C0006,TRC00009,24,61,FOOD,-86.6943,36.2209,2019-02-13 11:40:06
C0007,TRC00009,10,49,MEDICAL,-84.9227,34.4755,2019-02-13 11:40:06
C0008,TRC00009,27,20,ELECTRONICS,-84.9362,34.4791,2019-02-13 11:40:06
C0009,TRC00009,5,40,FOOD,-86.6959,36.2104,2019-02-13 11:40:06
C0010,TRC00009,29,48,MEDICAL,-84.9511,34.5028,2019-02-13 11:40:06
C0001,TRC00010,5,36,ELECTRONICS,-86.6951,36.2102,2019-02-13 11:40:06
C0002,TRC00010,18,73,FOOD,-86.6931,36.2093,2019-02-13 11:40:06
C0003,TRC00010,21,39,MEDICAL,-84.9227,34.5118,2019-02-13 11:40:06
C0004,TRC00010,18,39,ELECTRONICS,-84.8566,34.1653,2019-02-13 11:40:06
C0005,TRC00010,21,73,FOOD,-86.6954,36.2048,2019-02-13 11:40:06
C0006,TRC00010,7,60,MEDICAL,-84.8328,34.147,2019-02-13 11:40:06
C0007,TRC00010,20,62,ELECTRONICS,-86.6666,36.1465,2019-02-13 11:40:06
C0008,TRC00010,17,27,FOOD,-85.0512,33.9975,2019-02-13 11:40:06
C0009,TRC00010,24,76,MEDICAL,-86.6064,36.1797,2019-02-13 11:40:06
C0010,TRC00010,11,33,ELECTRONICS,-86.6236,36.1932,2019-02-13 11:40:06
C0001,TRC00011,7,37,FOOD,-80.0019,37.3185,2019-02-13 11:40:06
C0002,TRC00011,29,50,MEDICAL,-80.0009,33.1854,2019-02-13 11:40:06
C0003,TRC00011,10,45,MEDICAL,-80.0086,33.194,2019-02-13 11:40:06
C0004,TRC00011,8,63,MEDICAL,-80.0109,37.2329,2019-02-13 11:40:06
C0005,TRC00011,12,42,FOOD,-80.0033,35.9209,2019-02-13 11:40:06
C0006,TRC00011,24,33,MEDICAL,-80.0078,37.2326,2019-02-13 11:40:06
C0007,TRC00011,31,55,MEDICAL,-80.0168,35.9253,2019-02-13 11:40:06
C0008,TRC00011,10,67,ELECTRONICS,-80.0158,35.9315,2019-02-13 11:40:06
C0009,TRC00011,27,44,ELECTRONICS,-80.0008,35.9543,2019-02-13 11:40:06
C0010,TRC00011,33,27,FOOD,-80.004,35.9558,2019-02-13 11:40:06
C0001,TRC00012,21,34,MEDICAL,-80.0055,35.9572,2019-02-13 11:40:06
C0002,TRC00012,28,34,ELECTRONICS,-80.0092,35.9555,2019-02-13 11:40:06
C0003,TRC00012,31,64,MEDICAL,-80.0052,32.7985,2019-02-13 11:40:06
C0004,TRC00012,3,27,FOOD,-80.0002,37.2378,2019-02-13 11:40:06
C0005,TRC00012,15,60,MEDICAL,-80.008,37.2322,2019-02-13 11:40:06
C0006,TRC00012,15,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:06
C0007,TRC00012,3,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:06
C0008,TRC00012,13,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:06
C0009,TRC00012,16,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:06
C0010,TRC00012,18,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:06
C0001,TRC00013,7,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:06
C0002,TRC00013,9,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:06
C0003,TRC00013,34,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:06
C0004,TRC00013,9,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:06
C0005,TRC00013,29,53,FOOD,-80.01,36.0059,2019-02-13 11:40:06
C0006,TRC00013,23,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:06
